4.980000e+00	2.568377e+00	-3.998400e-01
4.990000e+00	2.570437e+00	-3.999600e-01
5.000000e+00	2.572457e+00	-4.000000e-01
5.010000e+00	2.574437e+00	-3.999600e-01
5.020000e+00	2.576377e+00	-3.998400e-01
5.030000e+00	2.578277e+00	-3.996402e-01
5.040000e+00	2.580137e+00	-3.993605e-01
5.050000e+00	2.581957e+00	-3.990012e-01
5.060000e+00	2.583738e+00	-3.985626e-01
5.070000e+00	2.585478e+00	-3.980448e-01
5.080000e+00	2.587179e+00	-3.974482e-01
5.090000e+00	2.588839e+00	-3.967731e-01
5.100000e+00	2.590460e+00	-3.960199e-01
5.110000e+00	2.592042e+00	-3.951892e-01
5.120000e+00	2.593584e+00	-3.942813e-01
5.130000e+00	2.595087e+00	-3.932968e-01
5.140000e+00	2.596550e+00	-3.922363e-01
5.150000e+00	2.597974e+00	-3.911005e-01
5.160000e+00	2.599359e+00	-3.898900e-01
5.170000e+00	2.600705e+00	-3.886054e-01
5.180000e+00	2.602012e+00	-3.872477e-01
5.190000e+00	2.603280e+00	-3.858175e-01
5.200000e+00	2.604510e+00	-3.843158e-01
5.210000e+00	2.605701e+00	-3.827433e-01
5.220000e+00	2.606854e+00	-3.811010e-01
5.230000e+00	2.607969e+00	-3.793899e-01
5.240000e+00	2.609046e+00	-3.776110e-01
5.250000e+00	2.610086e+00	-3.757652e-01
5.260000e+00	2.611087e+00	-3.738537e-01
5.270000e+00	2.612052e+00	-3.718775e-01
5.280000e+00	2.612979e+00	-3.698378e-01
5.290000e+00	2.613869e+00	-3.677357e-01
5.300000e+00	2.614722e+00	-3.655725e-01
5.310000e+00	2.615539e+00	-3.633493e-01
5.320000e+00	2.616319e+00	-3.610674e-01
5.330000e+00	2.617064e+00	-3.587280e-01
5.340000e+00	2.617772e+00	-3.563326e-01
5.350000e+00	2.618445e+00	-3.538824e-01
5.360000e+00	2.619082e+00	-3.513787e-01
5.370000e+00	2.619685e+00	-3.488230e-01
5.380000e+00	2.620252e+00	-3.462166e-01
5.390000e+00	2.620785e+00	-3.435610e-01
5.400000e+00	2.621283e+00	-3.408575e-01
5.410000e+00	2.621748e+00	-3.381077e-01
5.420000e+00	2.622178e+00	-3.353130e-01
5.430000e+00	2.622575e+00	-3.324750e-01
5.440000e+00	2.622939e+00	-3.295950e-01
5.450000e+00	2.623270e+00	-3.266746e-01
5.460000e+00	2.623568e+00	-3.237153e-01
5.470000e+00	2.623834e+00	-3.207187e-01
5.480000e+00	2.624068e+00	-3.176863e-01
5.490000e+00	2.624270e+00	-3.146197e-01
5.500000e+00	2.624440e+00	-3.115203e-01
5.510000e+00	2.624579e+00	-3.083898e-01
5.520000e+00	2.624688e+00	-3.052297e-01
5.530000e+00	2.624766e+00	-3.020415e-01
5.540000e+00	2.624814e+00	-2.988269e-01
5.550000e+00	2.624832e+00	-2.955874e-01
5.560000e+00	2.624820e+00	-2.923245e-01
5.570000e+00	2.624779e+00	-2.890398e-01
5.580000e+00	2.624709e+00	-2.857349e-01
